artist,artist_id,followers,genres,popularity,type
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,18682014.0,k-pop,80.0,artist
JhenÃ© Aiko,,,,,
Summer Walker,57LYzLEk2LcFghVwuWbcuS,8037666.0,r&b,77.0,artist
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,9461017.0,,73.0,artist
ZÃ© Neto & Cristiano,,,,,
U2,6gjAbs229sNHhSskJpQ2mG,882.0,opera,20.0,artist
Chencho Corleone,37230BxxYs9ksS7OkZw3IU,2328868.0,reggaeton,76.0,artist
Cris MJ,1Yj5Xey7kTwvZla8sqdsdE,7035869.0,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",81.0,artist
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,12979685.0,"rock, post-grunge, alternative rock, grunge",76.0,artist
Mitski,2uYWxilOVlUdk4oV9DvwqK,11069677.0,,79.0,artist
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,11786411.0,"glam rock, art rock",77.0,artist
Tainy,0GM7qgcRCORpGnfcN2tCiB,3420695.0,reggaeton,78.0,artist
Russ,5yGfPBU9IdpwZjK7WALeCv,1724.0,,34.0,artist
The Killers,0C0XlULifJtAgn6ZNCW2eu,8024868.0,alternative rock,77.0,artist
Bon Jovi,58lV9VcRSjABbAbfWS6skp,15854151.0,"glam metal, rock",78.0,artist
Oasis,1HON4xJAWJNuUpb6G64bNr,82502.0,,76.0,artist
League of Legends,47mIJdHORyRerp4os813jD,2103716.0,,76.0,artist
The 1975,3mIj9lX2MWuHmhNCA7LSCW,7976282.0,,76.0,artist
Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,8273853.0,argentine trap,76.0,artist
Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,5592786.0,"country, pop country, acoustic country",70.0,artist
Wizkid,3tVQdUvClmAT7URs9V3rsp,9528988.0,"afrobeats, afrobeat, afropop, azonto, afroswing, afro r&b, afropiano",80.0,artist
MC Ryan SP,75i9GaW2MJUgt4BkdUnuUY,7698076.0,"brazilian funk, funk consciente, trap funk",81.0,artist
Tito Double P,5eumcnUkdmGvkvcsx1WFNG,11445301.0,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, música mexicana",85.0,artist
Paulo Londra,3vQ0GE3mI0dAaxIMYe5g7z,26661788.0,"argentine trap, trap latino, reggaeton",75.0,artist
De La Ghetto,3EiLUeyEcA6fbRPSHkG5kb,7819499.0,"reggaeton, trap latino, urbano latino",77.0,artist
Dalex,0KPX4Ucy9dk82uj4GpKesn,5134451.0,reggaeton,73.0,artist
Kehlani,0cGUm45nv7Z6M6qdXYQGTX,8699089.0,,79.0,artist
Steve Lacy,57vWImR43h4CaDao012Ofp,6457313.0,,78.0,artist
Aventura,1qto4hHid1P71emI6Fd8xi,10634450.0,bachata,78.0,artist
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,10993069.0,latin,74.0,artist
Jeremih,3KV3p5EY4AvKxOlhGHORLg,7231316.0,,74.0,artist
Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,12459333.0,,80.0,artist
Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,13086947.0,"sertanejo, sertanejo universitário, arrocha, agronejo",78.0,artist
Alok,0NGAZxHanS9e0iNHpR8f2W,11246668.0,"brazilian bass, electronic, slap house, electro house",76.0,artist
Led Zeppelin,36QJpDe2go2KgaRleHCDTp,16003183.0,"classic rock, rock, hard rock, rock and roll",76.0,artist
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,3436067.0,southern hip hop,77.0,artist
Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,6645523.0,"metalcore, emo, screamo, rock, post-hardcore",77.0,artist
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,3878556.0,tropical house,72.0,artist
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,10325432.0,"emo, pop punk",79.0,artist
Bastille,7EQ0qTo7fWT7DPxmxtSYEc,5650766.0,,72.0,artist
MÃ¥neskin,,,,,
Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,10893636.0,"salsa, merengue, bachata, latin, latin pop",77.0,artist
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,5909886.0,"folk pop, indie folk",76.0,artist
Plan B,2jSGzJw0ebJLu7OLVSOcBP,6663898.0,reggaeton,79.0,artist
Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,2707430.0,,75.0,artist
Central Cee,5H4yInM5zmHqpKIoMNAx4r,9724803.0,"uk drill, drill, uk grime",79.0,artist
Burna Boy,3wcj11K77LjEY1PkEazffa,14171510.0,"afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano",80.0,artist
YG,4AGwPDdh1y8hochNzHy5HC,170147.0,,52.0,artist
Nickelback,6deZN1bslXzeGvOLaLMOIF,7866764.0,"post-grunge, rock",78.0,artist
Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj,6538161.0,reggaeton,80.0,artist
Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,5296040.0,,70.0,artist
Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,8027933.0,"indie, lo-fi indie",80.0,artist
Yeat,3qiHUAX7zY4Qnjx8TNUzVx,5997722.0,rage rap,80.0,artist
Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,7387691.0,"italian trap, trap",76.0,artist
Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,9417217.0,"country, acoustic country",74.0,artist
NATTI NATASHA,1GDbiv3spRmZ1XdM1jQbT7,11049944.0,"reggaeton, latin, urbano latino, bachata",71.0,artist
ManÃ¡,7okwEbXzyT2VffBmyQBWLz,13624786.0,"rock en español, latin rock, mexican rock, latin pop",79.0,artist
Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,7251364.0,baroque pop,79.0,artist
NAV,3ke34gaV0nIhBhRUnAERaq,89.0,,3.0,artist
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,10051639.0,,74.0,artist
Juanes,0UWZUmn7sybxMCqrw9tGa7,5569818.0,"latin pop, colombian pop, rock en español",74.0,artist
Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,3485876.0,,80.0,artist
La Arrolladora Banda El LimÃ³n De Rene Camacho,,,,,
Muse,5yGfPBU9IdpwZjK7WALeCv,1724.0,,34.0,artist
Hans Zimmer,0YC192cP3KPCRWx8zr8MfZ,4797736.0,soundtrack,77.0,artist
Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,16201786.0,"bollywood, desi, hindi pop",79.0,artist
Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,10507471.0,,79.0,artist
Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,7764993.0,,76.0,artist
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,3679639.0,,72.0,artist
Cartel De Santa,07PdYoE4jVRF6Ut40GgVSP,19535448.0,"mexican hip hop, latin hip hop",77.0,artist
T.I.,5XPrniVXXXD0021qH0ed6b,3551.0,canzone napoletana,13.0,artist
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,7432335.0,soft rock,78.0,artist
Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,13721975.0,,75.0,artist
Benson Boone,22wbnEMDvgVIAGdFeek6ET,7111398.0,,84.0,artist
GIVÄON,3ja06jEr36JF6qnFWrILnm,43.0,,0.0,artist
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,8666880.0,"bachata, latin",75.0,artist
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,7347531.0,,77.0,artist
El Alfa,2oQX8QiMXOyuqbcZEFsZfm,4214418.0,"dembow, urbano latino, latin",77.0,artist
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,3101864.0,tropical house,75.0,artist
Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,2413074.0,german hip hop,73.0,artist
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,11616637.0,,76.0,artist
Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3,4049225.0,surf rock,74.0,artist
BeÃ©le,3HzmmNkD0FRr2pBSwyUBBY,24580.0,"afro adura, alté, afrobeats, afroswing, afropiano, afrobeat, afro r&b, afropop",55.0,artist
Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,4574236.0,,74.0,artist
DJ Luian,64aJYyrXljOodnUG6jvhRD,2377422.0,"reggaeton, trap latino",75.0,artist
Amy Winehouse,6Q192DXotxtaysaqNPy5yR,9759670.0,,76.0,artist
JuliÃ³n Ãlvarez y su NorteÃ±o Banda,,,,,
Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,7509740.0,,83.0,artist
Alejandro Sanz,5sUrlPAHlS9NEirDB8SEbF,8429174.0,latin pop,79.0,artist
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,12025780.0,,76.0,artist
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,13714107.0,k-pop,77.0,artist
Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,6172951.0,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, sierreño, banda",80.0,artist
Tanishk Bagchi,4f7KfxeHq9BiylGmyXepGt,5825872.0,"bollywood, hindi pop, desi, desi pop, gujarati garba",79.0,artist
Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,10237554.0,,71.0,artist
6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,6951592.0,,70.0,artist
Clairo,3l0CmX0FuQjFxr8SK7Vqag,6629231.0,bedroom pop,78.0,artist
Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,5122674.0,,71.0,artist
Alejandro FernÃ¡ndez,,,,,
Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,1314857.0,tropical house,71.0,artist
RAYE,5KKpBU5eC2tJDzf0wmlRp2,2904506.0,,81.0,artist
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,5766294.0,,76.0,artist
TINI,7vXDAI8JwjW531ouMGbfcp,9236250.0,latin pop,77.0,artist
Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,7066006.0,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, sad sierreño, sierreño",82.0,artist
Alfredo Olivas,5xYNmNkaWRqu3e5F4UXME8,11524792.0,"banda, corrido, norteño, sierreño, corridos bélicos",77.0,artist
Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,1299143.0,,74.0,artist
Jimin,1oSPZhvZMIrWW5I41kPkkY,10884199.0,k-pop,78.0,artist
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,7148096.0,"motown, classic soul, soul",75.0,artist
The Script,3AQRLZ9PuTAozP28Skbq8V,8822346.0,,75.0,artist
Mambo Kingz,2T1aUibqR2QC2sINIDQOAK,646111.0,"reggaeton, trap latino",75.0,artist
Piso 21,4bw2Am3p9ji3mYsXNXtQcd,9648733.0,"reggaeton, colombian pop, pop urbano",73.0,artist
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,7772606.0,,70.0,artist
Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,10970294.0,christmas,74.0,artist
Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,3947085.0,,76.0,artist
Nate Dogg,1Oa0bMld0A3u5OTYfMzp5h,1815699.0,"g-funk, west coast hip hop",75.0,artist
The Offspring,5LfGQac0EIXyAN8aUwmNAQ,6670356.0,"punk, skate punk",76.0,artist
Juicy J,5gCRApTajqwbnHHPbr2Fpi,3296602.0,crunk,73.0,artist
6LACK,4IVAbR2w4JJNJDDRFP3E83,4854118.0,,71.0,artist
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,16078109.0,"classic rock, rock",75.0,artist
Vance Joy,10exVja0key0uqUkk6LJRT,3486606.0,folk pop,74.0,artist
Jess Glynne,4ScCswdRlyA23odg9thgIO,3166269.0,,73.0,artist
Bibi Blocksberg,3t2iKODSDyzoDJw7AsD99u,358059.0,,78.0,artist
Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,6727196.0,,77.0,artist
Joan Sebastian,7FsRH5bw8iWpSbMX1G7xf1,13105529.0,"ranchera, banda, mariachi, grupera, norteño, música mexicana",78.0,artist
Calibre 50,4jogXSSvlyMkODGSZ2wc2P,13052461.0,"banda, corrido, norteño, música mexicana, ranchera, grupera, sierreño",75.0,artist
Bee Gees,1LZEQNv7sE11VDY3SdxQeN,9372318.0,disco,76.0,artist
RAF Camora,0Dvx6p8JDyzeOPGmaCIH1L,1848362.0,german hip hop,72.0,artist
Rita Ora,5CCwRZC6euC8Odo6y9X8jr,8409942.0,,69.0,artist
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,5041858.0,,72.0,artist
Alesso,4AVFqumd2ogHFlRbKIjp1t,4036152.0,edm,72.0,artist
Dave,4XmXrxfPJr90IYeBwKrlKT,141155.0,"gospel, african gospel",39.0,artist
Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,6451017.0,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",76.0,artist
Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,6823904.0,,74.0,artist
Rod Wave,45TgXXqMDdF8BkjA83OM7z,9704263.0,,77.0,artist
Brytiago,00XhexlJEXQstHimpZN910,7709810.0,"trap latino, reggaeton, urbano latino, trap",74.0,artist
Jay Wheeler,2cPqdH7XMvwaBJEVjheH8g,4814080.0,reggaeton,75.0,artist
Disclosure,6nS5roXSAGhTGr34W6n7Et,2345395.0,house,74.0,artist
Amitabh Bhattacharya,2fMqTqiTxUDlmcOEPaQSsx,4163198.0,"bollywood, hindi pop, desi",81.0,artist
Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,5783025.0,"country, pop country",71.0,artist
TV Girl,0Y6dVaC9DZtPNH4591M42W,12640058.0,,80.0,artist
Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,7325434.0,"post-grunge, rock",78.0,artist
Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,6748210.0,bedroom pop,75.0,artist
Vicente FernÃ¡ndez,,,,,
Noriel,3RtNN1VnooWEn3KQk03DUL,8888414.0,"trap latino, dembow, reggaeton, trap",77.0,artist
Deftones,6Ghvu1VvMGScGpOUJBAHNH,7760468.0,"nu metal, alternative metal, rap metal, shoegaze, rock",81.0,artist
Wesley SafadÃ£o,1AL2GKpmRrKXkYIcASuRFa,12311625.0,"forró, sertanejo, piseiro, arrocha, sertanejo universitário, brega, seresta",75.0,artist
Eagles,0ECwFtbIWEVNwjlrfc6xoL,12179150.0,"classic rock, yacht rock, soft rock",75.0,artist
Ana Castela,2CKOmarVWvWqkNWUatHCex,9528635.0,"sertanejo, agronejo, sertanejo universitário, piseiro",79.0,artist
H.E.R.,3Y7RZ31TRPVadSFVy1o8os,8709031.0,r&b,74.0,artist
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6457375.0,"garage rock, indie rock, alternative rock",75.0,artist
Teddy Swims,33qOK5uJ8AR2xuQQAhHump,5727468.0,,84.0,artist
Ricardo Arjona,0h1zs4CTlU9D2QtgPxptUD,14597694.0,latin pop,75.0,artist
Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,11773475.0,"metal, alternative metal",76.0,artist
Disturbed,3TOqt5oJwL9BE2NG9MEwDa,7663916.0,"metal, nu metal, alternative metal, rap metal, hard rock",75.0,artist
GIMS,0GOx72r5AAEKRGQFn3xqXK,7780119.0,"french rap, french r&b, french pop, pop urbaine",81.0,artist
Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO,7737399.0,"gujarati pop, bollywood, hindi pop, desi, gujarati garba",81.0,artist
Nelly,2jw70GZXlAI8QzWeY2bgRc,4748592.0,,77.0,artist
Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6619619.0,"folk, indie folk, folk rock",74.0,artist
Maiara & Maraisa,59jlthNnbmim5l9tmNA7se,14742582.0,"sertanejo, sertanejo universitário, piseiro",71.0,artist
Los Ãngeles Azules,,,,,
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,7373904.0,soft rock,77.0,artist
Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,6934618.0,"metal, groove metal, heavy metal, hard rock, rock",72.0,artist
Chappell Roan,7GlBOeep6PqTfFi59PTUUN,7365544.0,,82.0,artist
NewJeans,6HvZYsbFfjnjFrWF950C9d,11680554.0,k-pop,77.0,artist
Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,9939894.0,"grunge, rock, post-grunge",75.0,artist
The Police,5NGO30tJxFlKixkPSgXcFE,7591425.0,,77.0,artist
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,6914499.0,"classic country, outlaw country, country",73.0,artist
KHEA,4m6ubhNsdwF4psNf3R8kwR,6266565.0,"argentine trap, trap, trap latino",73.0,artist
Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,5929787.0,"argentine trap, urbano latino",74.0,artist
Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,2676575.0,,69.0,artist
Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,4989846.0,"country, acoustic country, pop country",73.0,artist
MÃ,2OIWxN9xUhgUHkeUCWCaNs,633150.0,swedish pop,61.0,artist
Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,8874265.0,classic rock,77.0,artist
The Smiths,3yY2gUcIsjMr8hjo51PoJ8,7763058.0,"new wave, madchester, jangle pop",78.0,artist
Nicki Nicole,2UZIAOlrnyZmyzt1nuXr9y,8810043.0,argentine trap,74.0,artist
Steve Aoki,77AiFEVeAVj2ORpC85QVJs,3789456.0,"electro house, edm",70.0,artist
Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,6178462.0,soft pop,74.0,artist
CÃ©line Dion,,,,,
Ryan Lewis,5mZJerulcERBZV7xnhrVp1,14781.0,,67.0,artist
Dean Lewis,3QSQFmccmX81fWCUSPTS7y,4169734.0,,75.0,artist
JID,1pCnl9PbA9JaffWHMiSXuT,88.0,,23.0,artist
Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,5155880.0,,74.0,artist
Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,7063825.0,"country, acoustic country",75.0,artist
Neton Vega,6pV5zH2LzjOUHaAvENdMMa,4343838.0,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico",84.0,artist
YNW Melly,1cNDP5yjU5vjeR8qMf4grg,12790485.0,melodic rap,71.0,artist
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,8861655.0,,66.0,artist
Bryan Adams,3Z02hBLubJxuFJfhacLSDc,4806341.0,,76.0,artist
Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,4748592.0,,77.0,artist
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,5507996.0,,67.0,artist
benny blanco,5CiGnKThu5ctn9pBxv7DGa,1636941.0,,73.0,artist
Jason Mraz,4phGZZrJZRo4ElhRtViYdl,7314388.0,"soft pop, acoustic pop",71.0,artist
Tom Odell,2txHhyCwHjUEpJjWrEyqyX,4325147.0,,77.0,artist
LANY,49tQo2QULno7gxHutgccqF,7213872.0,,77.0,artist
Blessd,1TA5sGRlKUJXBN4ZyJuDIX,8898711.0,"reggaeton, urbano latino",83.0,artist
Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,5583495.0,,72.0,artist
Luan Santana,3qvcCP2J0fWi0m0uQDUf6r,10022798.0,"sertanejo, sertanejo universitário, arrocha",76.0,artist
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,12055681.0,k-pop,77.0,artist
beabadoobee,35l9BRT7MXmM8bv2WDQiyB,6565472.0,bedroom pop,79.0,artist
Zion,21451j1KhjAiaYKflxBjr1,8382734.0,"reggaeton, latin",77.0,artist
Lizzo,56oDRnqbIiwx4mymNEv7dS,5736796.0,,68.0,artist
Original Broadway Cast of Hamilton,3UUJfRbrA2nTbcg4i0MOwu,594928.0,musicals,76.0,artist
Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,6052043.0,,68.0,artist
Morad,4az97MtWmBQ5Db3GfDh9j9,4572001.0,,77.0,artist
Atif Aslam,2oSONSC9zQ4UonDKnLqksx,40945744.0,"bollywood, hindi pop, desi, sufi, qawwali",79.0,artist
Outkast,1G9G7WwrXka3Z1r7aIDjI7,3398681.0,"southern hip hop, hip hop",74.0,artist
B.o.B,2QsynagSdAqZj3U9HgDzjD,13388702.0,"reggae, roots reggae",79.0,artist
Bibi und Tina,2x8vG4f0HYXzMEo3xNsoiI,576722.0,,76.0,artist
Grupo Marca Registrada,1gW6pz5n1aK249L0GvfQCC,6240205.0,"corrido, corridos bélicos, corridos tumbados, electro corridos, norteño, música mexicana, banda, sad sierreño, dembow belico, sierreño",76.0,artist
Mustard,0YinUQ50QDB7ZxSCLyQ40k,1940178.0,,71.0,artist
Milo j,19HM5j0ULGSmEoRcrSe5x3,8984368.0,argentine trap,82.0,artist
Train,6JL8zeS1NmiOftqZTRgdTz,15745007.0,,74.0,artist
Korn,1SAObfwYJSC9qgMlCcUVRp,73.0,,7.0,artist
will.i.am,085pc2PYOi8bGKj0PNjekA,4434014.0,,73.0,artist
Irshad Kamil,3GdSQUH1BRtl9UrrtuwJlP,155509.0,"bollywood, hindi pop, desi",79.0,artist
Mc IG,2q9wk5fkeU2C9CgCKdh4AN,11128286.0,"brazilian funk, trap funk, funk consciente",79.0,artist
Jesse & Joy,1mX1TWKpNxDSAH16LgDfiR,9875087.0,latin pop,76.0,artist
MGMT,05B4OBivJvDx12uuXTBvAs,43.0,,4.0,artist
Luciano,3RhiF9RmgXoDzqEOW3dWoP,17334.0,"dansband, epadunk",38.0,artist
Alka Yagnik,3gBKY0y3dFFVRqicLnVZYz,20587774.0,"bollywood, hindi pop, desi",82.0,artist
Juan Gabriel,2MRBDr0crHWE5JwPceFncq,10571639.0,"mariachi, ranchera, bolero, música mexicana",78.0,artist
The Cure,7bu3H8JO7d0UbMoVzbo70s,6677782.0,"new wave, post-punk, gothic rock, darkwave",75.0,artist
Trey Songz,2iojnBLj0qIMiKPvVhLnsH,7749282.0,r&b,70.0,artist
Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,16216781.0,,69.0,artist
Damso,2UwqpfQtNuhBwviIC0f2ie,5743068.0,"french rap, pop urbaine, french r&b",75.0,artist
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,13166392.0,k-pop,80.0,artist
JENNIE,250b0Wlc5Vk0CoUsaCY84M,12427174.0,k-pop,81.0,artist
George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,4312494.0,,69.0,artist
Los Temerarios,3YbOSxo85kla7RID8ugnW3,7298549.0,"grupera, ranchera",78.0,artist
Pablo AlborÃ¡n,,,,,
iann dior,6ASri4ePR7RlsvIQgWPJpS,1896450.0,melodic rap,67.0,artist
Karan Aujla,6DARBhWbfcS9E4yJzcliqQ,22702507.0,"punjabi pop, punjabi hip hop, bhangra, desi hip hop, desi",81.0,artist
Gera MX,2hejA1Dkf8v8R0koF44FvW,6081616.0,"mexican hip hop, latin hip hop",74.0,artist
Ricky Martin,7slfeZO9LsJbWgpkIoXBUJ,8051900.0,"latin pop, latin",73.0,artist
Chief Keef,15iVAtD3s3FsQR4w1v6M0P,5770119.0,"chicago drill, drill",74.0,artist
Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,1471562.0,reggaeton,82.0,artist
MatuÃª,4ZeF8zHfCL27ehA7Lfpak2,5.0,,1.0,artist
Marco Antonio SolÃ­s,,,,,
Lin-Manuel Miranda,4aXXDj9aZnlshx7mzj3W1N,881372.0,musicals,75.0,artist
Ryan Castro,7j6DKwmjbxvpQO8h914uEz,4503654.0,reggaeton,79.0,artist
Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,3016829.0,,76.0,artist
Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,4538347.0,"trance, progressive trance, progressive house, electronica",74.0,artist
Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,8216982.0,"nu metal, rap metal, alternative metal, rap rock",79.0,artist
AFROJACK,4D75GcNG95ebPtNvoNVXhz,4038987.0,"edm, big room",73.0,artist
Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,3483539.0,trap,64.0,artist
JosÃ© JosÃ©,13IyCFiPKhpVejuTyNulgU,79656.0,french rap,57.0,artist
d4vd,5y8tKLUfMvliMe8IKamR32,4702687.0,,79.0,artist
Baby Keem,5SXuuuRpukkTvsLuUknva1,3139756.0,,72.0,artist
Los Tigres Del Norte,3hYtANQYrE6pd2PbtEyTIy,7633935.0,"norteño, ranchera, corrido, banda, grupera, música mexicana, cumbia norteña",76.0,artist
Filipe Ret,7gJN8W0589FisSYJS17K54,9286154.0,"brazilian hip hop, brazilian trap, trap funk, trap",77.0,artist
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,4304311.0,,73.0,artist
Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,4328135.0,german hip hop,67.0,artist
Flume,6nxWCVXbOlEVRexSbLsTer,2509532.0,future bass,69.0,artist
Soda Stereo,7An4yvF7hDYDolN4m5zKBp,10101909.0,"rock en español, latin rock, argentine rock, latin alternative",74.0,artist
Juan Luis Guerra 4.40,3nlpTZci9O5W8RsNoNH559,6269663.0,"merengue, bachata, salsa",75.0,artist
Udit Narayan,70B80Lwx2sxti0M1Ng9e8K,21661647.0,"bollywood, hindi pop, desi",81.0,artist
Cosculluela,00me4Ke1LsvMxt5kydlMyU,6929282.0,"reggaeton, trap latino, latin hip hop",74.0,artist
Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,3956737.0,edm,76.0,artist
MEDUZA,3cMEiDsx9VpGvF71hUGswS,167791.0,"dansband, rockabilly, epadunk, ragga",52.0,artist
Glee Cast,0SCbttzoZTnLFebDYmAWCm,1529125.0,christmas,68.0,artist
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,2611115.0,"slap house, edm",70.0,artist
Journey,0rvjqX7ttXeg3mTy8Xscbt,6526711.0,"aor, classic rock",73.0,artist
24kGoldn,6fWVd57NKTalqvmjRd2t8Z,2287145.0,,65.0,artist
NIKI,4hiLNlqr4vQdiuo1aQKSXS,91212.0,,56.0,artist
Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,2176574.0,,77.0,artist
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,4294771.0,rap,68.0,artist
John Williams,3dRfiJ2650SZu6GbydcHNb,1609286.0,soundtrack,71.0,artist
Empire Of The Sun,67hb7towEyKvt5Z8Bx306c,2020476.0,,78.0,artist
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,2228698.0,,75.0,artist
AJR,5ex40YPLrwqU1Yr6ApCKhr,6724.0,reggaeton,17.0,artist
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,7081361.0,,74.0,artist
LUDMILLA,3CDoRporvSjdzTrm99a3gi,8353131.0,"pagode, brazilian pop, funk pop, brazilian funk, pagode baiano, funk carioca",73.0,artist
Marvin Gaye,3koiLjNrgRTNbOwViDipeA,5990874.0,"motown, classic soul, soul, northern soul, quiet storm",73.0,artist
X Ambassadors,3NPpFNZtSTHheNBaWC82rB,3109419.0,,69.0,artist
James Bay,4EzkuveR9pLvDVFNx6foYD,4107158.0,,67.0,artist
Galantis,4sTQVOfp9vEMCemLw50sbu,3470851.0,,69.0,artist
Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,3164070.0,"country, outlaw country, red dirt, alt country, texas country, bluegrass",75.0,artist
Santa Fe Klan,4tm8CEdm4pkQsEh4jIr9Yp,10132400.0,"mexican hip hop, latin hip hop",73.0,artist
