artist,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
The Ronettes,445865.0,christmas,67.0,artist,"1,653.9",1.253,"1,651.2","1,649.4",1685318.0,24.0,19.0
Gloria Estefan,872555.0,nan,62.0,artist,"1,646.9",0.616,"1,175.4",817.3,370066.0,14.0,4.0
Jim Croce,1654317.0,"folk rock, singer-songwriter",65.0,artist,"1,646.2",0.727,"1,646.2","1,646.2",1506438.0,16.0,5.0
Feby Putri,4144794.0,"indonesian pop, indonesian indie, malay",68.0,artist,"1,645.7",1.525,"1,215.5",528.6,56161.0,14.0,9.0
Creepy Nuts,2153415.0,"anime, j-pop, j-rap",70.0,artist,"1,645.3",1.278,"1,642.5","1,537.5",159822.0,4.0,1.0
DJ Glenner,527357.0,"brazilian funk, trap funk, funk consciente",69.0,artist,"1,644.9",1.517,0.5,nan,0.0,1.0,0.0
Russell Dickerson,590119.0,"country, pop country",66.0,artist,"1,644.8",0.676,"1,530.1","1,332.6",402164.0,17.0,10.0
Bread,95.0,nan,1.0,artist,"1,643.8",0.876,"1,643.8","1,643.8",985100.0,8.0,5.0
Parker McCollum,708507.0,"texas country, red dirt, country",66.0,artist,"1,643.6",0.838,"1,549.5","1,540.9",381547.0,15.0,10.0
Au/Ra,598553.0,nan,61.0,artist,"1,642.4",0.394,597.8,372.1,509444.0,4.0,3.0
Kool Savas,666233.0,german hip hop,63.0,artist,"1,416.7",0.474,"1,084.8",386.8,1378330.0,15.0,1.0
Famous Dex,2499508.0,nan,54.0,artist,"1,641.3",0.161,"1,439.7",642.0,3106310.0,11.0,3.0
Billie Holiday,2074181.0,"jazz, vocal jazz, jazz blues, big band",64.0,artist,"1,640.2",1.631,"1,539.9","1,345.2",2172278.0,15.0,5.0
Trettmann,489573.0,"german hip hop, german indie",58.0,artist,"1,356.4",0.273,810.1,23.8,842175.0,13.0,4.0
Neck Deep,1771140.0,"pop punk, punk, emo",64.0,artist,"1,639.3",0.627,"1,632.4","1,630.6",1926225.0,15.0,11.0
Aleks Syntek,1707999.0,"latin pop, rock en español",64.0,artist,"1,637.7",0.714,"1,166.3",731.8,38161.0,14.0,0.0
Kyan,22756.0,"nightcore, hypertechno",57.0,artist,"1,210.9",0.734,492.6,0.7,13029.0,5.0,0.0
MONSTA X,5157738.0,"k-pop, noise music",59.0,artist,"1,636.7",0.273,"1,570.3","1,445.6",609461.0,9.0,0.0
Borges,1976449.0,"brazilian trap, trap funk, trap, brazilian hip hop",66.0,artist,"1,635.7",0.97,499.8,nan,135973.0,8.0,0.0
Mijares,2513661.0,"villancicos, latin pop",65.0,artist,"1,635.4",0.636,"1,455.1","1,083.5",0.0,7.0,0.0
Skusta Clee,2475292.0,"pinoy hip hop, pinoy r&b, opm, p-pop",69.0,artist,"1,632.7",1.425,672.7,428.7,1742947.0,13.0,0.0
Hande Yener,2104080.0,"turkish pop, t-pop",67.0,artist,"1,632.7",1.246,"1,609.2","1,448.7",241383.0,15.0,3.0
TIAGO IORC,2702337.0,"mpb, nova mpb, brazilian pop",62.0,artist,"1,631.6",0.426,"1,225.0","1,051.1",12197.0,15.0,0.0
Miles Davis,2739871.0,"jazz, cool jazz, hard bop, bebop, jazz fusion, free jazz, jazz blues",63.0,artist,"1,629.5",0.647,"1,595.2",870.5,217767.0,16.0,8.0
Murda Beatz,187287.0,nan,56.0,artist,"1,342.8",0.214,81.3,nan,488993.0,9.0,1.0
Joe Cocker,2604304.0,nan,63.0,artist,"1,628.0",0.526,"1,549.9","1,050.1",737698.0,16.0,6.0
Sabrina Claudio,1720456.0,nan,60.0,artist,"1,461.0",0.336,"1,257.1",985.9,1893413.0,15.0,6.0
Ben Platt,528760.0,musicals,61.0,artist,"1,627.3",0.415,"1,307.2",743.6,3483105.0,10.0,1.0
Love Funk,1464455.0,"brazilian funk, funk consciente, trap funk",68.0,artist,"1,625.0",1.163,nan,nan,0.0,1.0,0.0
La Sonora Dinamita,1434443.0,"cumbia, cumbia sonidera, tropical music, salsa",66.0,artist,"1,624.7",0.973,"1,606.4",299.6,177277.0,15.0,6.0
OBOY,1053893.0,"french rap, pop urbaine",63.0,artist,"1,623.2",0.479,"1,264.9","1,176.1",493519.0,12.0,0.0
Mr Eazi,1594617.0,"afrobeats, afrobeat, afropop, azonto, afroswing, ghanaian hip hop, hiplife, dancehall",62.0,artist,"1,619.9",0.37,428.4,150.9,480490.0,7.0,2.0
Parokya Ni Edgar,4503840.0,"opm, pinoy rock, pinoy alternative, harana, p-pop, pinoy hip hop",68.0,artist,"1,618.1",1.24,"1,618.1","1,353.2",4560739.0,15.0,0.0
Ivy Queen,2528410.0,reggaeton,63.0,artist,"1,617.4",0.734,"1,152.3","1,131.3",77632.0,9.0,1.0
MadMan,1258532.0,italian trap,59.0,artist,"1,615.8",0.287,791.3,415.5,3868945.0,11.0,0.0
Bipolar Sunshine,100017.0,nan,64.0,artist,"1,615.5",0.626,17.6,1.2,67212.0,11.0,2.0
Los Alegres Del Barranco,1513580.0,"corrido, corridos bélicos, sierreño, norteño",68.0,artist,"1,613.9",1.216,"1,551.5","1,499.5",77791.0,15.0,1.0
Intense,1205355.0,"punjabi pop, punjabi hip hop, bhangra, desi",65.0,artist,"1,613.4",0.925,114.4,nan,0.0,1.0,0.0
Nando Reis,3123820.0,"mpb, brazilian rock, brazilian pop, nova mpb",64.0,artist,"1,609.6",0.621,"1,199.5",736.2,0.0,14.0,0.0
Gilberto Gil,3718929.0,"salsa, merengue",68.0,artist,"1,203.5",0.629,800.9,675.8,21280.0,14.0,0.0
Casting Crowns,2372142.0,"christian, worship, ccm, christian rock, christian alternative rock, christian pop",64.0,artist,"1,605.4",0.597,"1,605.4","1,397.9",639323.0,15.0,4.0
Dayglow,1067743.0,indie rock,61.0,artist,"1,604.6",0.41,"1,603.7","1,603.7",764778.0,14.0,12.0
Aaliyah,5044144.0,r&b,65.0,artist,"1,603.4",0.705,"1,492.1","1,356.8",3249149.0,15.0,7.0
Redman,1348443.0,"east coast hip hop, old school hip hop, hardcore hip hop, hip hop",63.0,artist,"1,600.4",0.565,391.0,264.1,182506.0,2.0,0.0
Snoh Aalegra,1426392.0,alternative r&b,65.0,artist,"1,597.8",0.634,"1,330.1","1,083.0",1505364.0,15.0,9.0
Phil Wickham,1311902.0,"worship, christian, ccm",70.0,artist,"1,596.1",1.343,"1,558.4","1,416.0",1283256.0,15.0,2.0
mxmtoon,1986316.0,"bedroom pop, indie pop",58.0,artist,"1,595.7",0.272,965.9,945.4,1014106.0,15.0,5.0
Rachel Platten,1008707.0,nan,59.0,artist,"1,589.0",0.256,"1,584.3","1,564.7",2037937.0,17.0,14.0
Interpol,1826964.0,"indie rock, post-punk",62.0,artist,"1,585.8",0.454,"1,585.8","1,575.3",1917410.0,13.0,1.0
Killswitch Engage,2167706.0,"metalcore, metal",63.0,artist,"1,585.2",0.519,"1,583.3","1,539.7",405552.0,16.0,6.0
AOA,881319.0,k-pop,59.0,artist,"1,582.6",0.712,377.9,374.5,32492.0,4.0,0.0
MAMAMOO,7532670.0,k-pop,57.0,artist,"1,581.4",0.241,"1,581.4","1,543.8",110548.0,2.0,1.0
Edward Sharpe & The Magnetic Zeros,1080638.0,nan,61.0,artist,"1,580.0",0.378,"1,579.6","1,579.6",2126530.0,16.0,9.0
Fourtwnty,3676020.0,"indonesian indie, indonesian pop, indie",69.0,artist,"1,579.8",1.518,"1,579.8","1,215.7",3970373.0,15.0,1.0
George Henrique & Rodrigo,1919188.0,"sertanejo, sertanejo universitário, agronejo, arrocha",63.0,artist,"1,578.7",0.762,"1,499.1",808.6,0.0,15.0,0.0
Stick Figure,881826.0,"reggae, reggae rock, roots reggae",68.0,artist,"1,577.9",0.906,"1,310.0",780.2,253699.0,15.0,5.0
Hopsin,2411430.0,nan,56.0,artist,"1,387.8",0.177,"1,207.4","1,056.2",6532522.0,16.0,1.0
Syd,3346.0,nan,13.0,artist,"1,574.6",0.553,203.8,133.1,69117.0,1.0,0.0
Commodores,2126388.0,"motown, classic soul",65.0,artist,"1,574.3",0.726,"1,574.3","1,574.3",1002118.0,17.0,9.0
MHD,1724.0,nan,34.0,artist,"1,573.2",0.605,"1,219.5",902.4,2015648.0,15.0,7.0
Neeraj Shridhar,3097890.0,"bollywood, desi, hindi pop",68.0,artist,"1,571.8",1.27,112.2,8.7,108274.0,6.0,0.0
Erik Satie,942188.0,"classical, classical piano",66.0,artist,"1,570.2",0.685,"1,562.6",0.9,13307.0,14.0,1.0
Take That,1443465.0,nan,63.0,artist,"1,569.3",0.601,"1,548.5","1,464.8",608592.0,9.0,2.0
Aaron May,660477.0,nan,64.0,artist,"1,568.2",0.666,"1,563.4","1,540.3",668937.0,14.0,6.0
Europe,1794765.0,"grime, uk drill",73.0,artist,"1,567.5",0.577,"1,548.0","1,547.8",2985846.0,6.0,6.0
Beach Weather,1011957.0,nan,66.0,artist,"1,566.6",0.717,"1,555.6","1,547.1",290977.0,15.0,3.0
Jorge Drexler,913003.0,"trova, singer-songwriter, latin folk, nueva trova, candombe",63.0,artist,"1,565.7",0.558,"1,169.6",971.8,250775.0,13.0,8.0
Eric Bellinger,981457.0,nan,60.0,artist,"1,564.6",0.341,"1,358.1",424.1,1490319.0,15.0,2.0
Sam Barber,870883.0,country,74.0,artist,"1,563.9",2.648,"1,545.5","1,160.6",538130.0,14.0,2.0
Whitesnake,3335028.0,"glam metal, glam rock, hard rock",65.0,artist,"1,560.8",0.716,"1,560.8","1,530.7",346784.0,13.0,3.0
Helene Fischer,2188774.0,"schlager, schlagerparty, german pop",63.0,artist,"1,559.9",0.552,"1,427.1","1,238.0",311256.0,13.0,8.0
Virgoun,15002519.0,"indonesian pop, malay, malaysian pop",68.0,artist,"1,559.2",1.501,"1,559.2","1,007.1",4729212.0,9.0,0.0
Dan Caplen,42376.0,nan,58.0,artist,"1,558.7",0.288,52.0,33.9,41313.0,12.0,2.0
Tony Aguirre,1345460.0,"corrido, corridos bélicos, corridos tumbados, sierreño, electro corridos",64.0,artist,"1,558.2",0.666,287.5,40.2,0.0,3.0,0.0
Adam Port,336054.0,"afro house, house, afro tech",71.0,artist,"1,441.2",1.516,944.5,6.9,420412.0,8.0,5.0
Keinemusik,542171.0,"afro house, melodic house, house, afro tech",72.0,artist,"1,556.9",1.686,8.3,8.3,14538.0,3.0,0.0
Carlos Baute,2073473.0,latin pop,62.0,artist,"1,556.2",0.57,"1,420.4",299.8,43685.0,15.0,0.0
Rob Thomas,974444.0,nan,63.0,artist,"1,555.2",0.669,"1,025.5","1,020.2",302836.0,15.0,6.0
Ahmet Kaya,7149469.0,"arabesk, anatolian rock",68.0,artist,"1,555.1",1.482,"1,501.1","1,501.1",1298423.0,15.0,8.0
Jeet Gannguli,2300617.0,"bangla pop, hindi pop, bollywood",69.0,artist,"1,554.7",1.915,"1,234.4",34.5,225073.0,9.0,2.0
Nicky Youre,330781.0,nan,63.0,artist,"1,553.4",0.47,"1,553.4",134.0,237644.0,18.0,4.0
Irama,2271565.0,nan,65.0,artist,"1,552.5",0.734,"1,400.4","1,104.1",209199.0,14.0,0.0
REO Speedwagon,2922658.0,"soft rock, aor, classic rock",64.0,artist,"1,551.8",0.593,"1,551.5","1,551.5",1117186.0,18.0,9.0
Jerry Rivera,2440209.0,"salsa, merengue",65.0,artist,"1,550.3",0.732,"1,522.5","1,507.4",54072.0,14.0,0.0
Lucy Dacus,622647.0,nan,65.0,artist,"1,550.2",0.761,550.7,537.6,323124.0,1.0,1.0
Chevelle,2174826.0,"alternative metal, nu metal, post-grunge",68.0,artist,"1,550.0",1.12,"1,550.0","1,550.0",380112.0,15.0,7.0
Berliner Philharmoniker,261741.0,"classical, orchestral, opera, requiem",73.0,artist,"1,549.9",0.863,3.2,nan,0.0,13.0,0.0
Dusty Springfield,572511.0,nan,64.0,artist,"1,547.4",0.617,"1,468.0","1,433.3",441561.0,16.0,5.0
Lagum,1029937.0,"nova mpb, mpb, brazilian pop",63.0,artist,"1,547.1",0.571,"1,479.7",934.6,0.0,14.0,0.0
LEGADO 7,2362946.0,"corrido, corridos tumbados, corridos bélicos, sierreño, norteño, sad sierreño",66.0,artist,"1,546.9",0.949,"1,206.3",584.0,170919.0,11.0,0.0
STARSET,1113228.0,nan,64.0,artist,"1,546.4",0.562,"1,546.4","1,501.6",840818.0,15.0,10.0
D12,23.0,nan,2.0,artist,"1,546.1",0.51,"1,210.5","1,072.3",4319087.0,15.0,10.0
Loreen,1195625.0,europop,66.0,artist,"1,545.6",0.8,"1,530.7","1,453.4",722840.0,7.0,5.0
La Joaqui,2360649.0,"rkt, turreo",65.0,artist,"1,499.6",0.941,635.0,105.6,35359.0,6.0,0.0
Vegedream,1964300.0,"pop urbaine, french r&b, shatta, french rap",61.0,artist,"1,544.3",0.441,"1,189.3",785.6,1134868.0,11.0,3.0
shy martin,305380.0,nan,55.0,artist,"1,544.2",0.167,533.7,502.0,331544.0,14.0,6.0
Chris Lake,429806.0,"tech house, house, bass house",69.0,artist,"1,543.3",1.027,796.6,12.3,67148.0,10.0,2.0
Gnarls Barkley,606357.0,nan,65.0,artist,"1,543.1",0.789,"1,543.1",2.3,2977423.0,17.0,13.0
Francesco Yates,65174.0,nan,61.0,artist,"1,537.3",0.416,41.4,41.4,21862.0,14.0,2.0
S. Janaki,5376115.0,"kannada pop, tamil pop, telugu pop, sandalwood",73.0,artist,"1,536.0",1.646,343.7,169.1,20399.0,4.0,0.0
Marisa Monte,2678865.0,"mpb, nova mpb",68.0,artist,"1,533.8",1.061,"1,431.2","1,192.2",10311.0,15.0,2.0
Ivete Sangalo,2214750.0,"axé, pagode baiano, mpb, brazilian pop",64.0,artist,"1,533.8",0.506,"1,130.7",640.3,0.0,14.0,2.0
Eazy-E,6302291.0,nan,75.0,artist,"1,533.0",0.556,"1,363.7","1,050.8",4888704.0,6.0,0.0
K CAMP,1762559.0,nan,61.0,artist,"1,532.6",0.346,"1,250.1",860.2,3576461.0,15.0,0.0
Baby Tate,619388.0,nan,62.0,artist,"1,530.8",0.503,443.3,289.5,445320.0,11.0,2.0
Aditya Rikhari,1859875.0,"hindi indie, indian indie, desi pop, hindi pop",77.0,artist,"1,530.7",4.83,"1,466.5","1,169.0",687033.0,6.0,1.0
ATL Jacob,140210.0,nan,66.0,artist,"1,529.9",0.898,7.3,1.0,0.0,3.0,0.0
Al James,3292855.0,"pinoy hip hop, pinoy r&b, opm, p-pop",63.0,artist,"1,529.9",0.777,947.5,654.7,1082338.0,11.0,0.0
Los Caminantes,2448630.0,"grupera, ranchera, norteño, cumbia",67.0,artist,"1,527.5",0.994,"1,524.0","1,521.5",7060.0,15.0,3.0
Comethazine,2204690.0,nan,53.0,artist,"1,527.0",0.137,"1,525.1","1,377.7",2217319.0,15.0,9.0
Stereophonics,1752641.0,britpop,65.0,artist,"1,525.6",0.687,"1,512.9","1,512.9",645572.0,18.0,6.0
Michael Bolton,2576946.0,soft rock,64.0,artist,"1,525.3",0.599,"1,350.9","1,251.6",1259645.0,21.0,12.0
CAPO,170147.0,nan,52.0,artist,"1,523.6",0.576,818.4,414.5,212995.0,1.0,0.0
Yung Beef,661816.0,neoperreo,71.0,artist,"1,305.0",2.636,818.6,329.4,693479.0,15.0,1.0
Nina Chuba,1108244.0,"german indie, german pop, german indie pop",72.0,artist,"1,523.1",1.851,"1,265.3",991.3,401094.0,15.0,8.0
Rick Astley,1477421.0,nan,64.0,artist,"1,523.1",0.517,"1,517.5","1,517.0",6106339.0,15.0,10.0
Dolu Kadehi Ters Tut,3069012.0,nan,66.0,artist,"1,522.3",0.894,"1,517.2","1,199.8",1002032.0,15.0,1.0
Ski Aggu,579272.0,"german indie, german hip hop",67.0,artist,"1,521.8",0.841,"1,031.0",237.9,404875.0,6.0,1.0
Daughter,1409015.0,nan,59.0,artist,"1,521.5",0.307,"1,521.5","1,518.1",1060121.0,2.0,0.0
Inspector,1797529.0,"ska, mexican ska, rock en español, mexican rock",64.0,artist,"1,520.1",0.684,"1,503.4","1,437.4",35044.0,2.0,0.0
Richy Mitch & The Coal Miners,316470.0,nan,67.0,artist,"1,519.4",0.881,"1,517.9","1,459.2",265656.0,13.0,3.0
Zeeba,282949.0,nan,63.0,artist,"1,518.4",0.555,85.0,49.2,0.0,5.0,0.0
Declan McKenna,1082630.0,nan,62.0,artist,"1,517.7",0.455,"1,513.3","1,511.0",2195531.0,15.0,13.0
Ying Yang Twins,1234726.0,"crunk, southern hip hop",64.0,artist,"1,517.5",0.702,525.9,186.3,976244.0,15.0,4.0
Kailash Kher,9618810.0,"sufi, bhajan, bollywood, qawwali, hindi pop",69.0,artist,"1,517.5",1.773,"1,046.0",249.5,1918986.0,11.0,2.0
Alex Ubago,2912831.0,latin pop,65.0,artist,"1,517.4",0.827,"1,348.3",996.9,23993.0,13.0,1.0
Jonna Fraser,284765.0,nan,62.0,artist,"1,515.7",0.44,748.7,170.1,522327.0,10.0,1.0
Justin Moore,1916506.0,"country, acoustic country",61.0,artist,"1,514.9",0.399,"1,419.3","1,282.6",110024.0,15.0,9.0
Caio Luccas,1469177.0,"brazilian trap, trap funk, trap, brazilian hip hop",66.0,artist,"1,513.5",0.854,510.8,0.3,5324.0,10.0,0.0
Lloyd Banks,1439229.0,nan,62.0,artist,"1,511.3",0.568,901.6,268.3,1052484.0,13.0,2.0
Diana Krall,1168039.0,"vocal jazz, jazz, smooth jazz",62.0,artist,"1,509.2",0.492,"1,348.1","1,128.3",61179.0,15.0,3.0
Aaron Smith,405679.0,nan,62.0,artist,"1,501.5",0.406,"1,501.5",nan,1623205.0,4.0,0.0
Kid Yugi,830769.0,italian trap,71.0,artist,"1,507.6",1.712,934.7,424.7,1278398.0,14.0,0.0
DYSTINCT,834171.0,"moroccan pop, raï",71.0,artist,"1,507.1",1.796,787.2,124.3,527004.0,13.0,4.0
Howard Shore,500066.0,soundtrack,66.0,artist,"1,501.3",0.623,"1,467.0","1,081.3",278390.0,15.0,1.0
Kizzy,208435.0,"brazilian trap, trap funk, trap, brazilian hip hop",69.0,artist,"1,500.7",1.47,3.7,nan,0.0,1.0,0.0
BLANCO,1636941.0,nan,73.0,artist,"1,968.1",0.52,"1,409.9","1,087.9",48636.0,1.0,0.0
K.Flay,645575.0,nan,61.0,artist,"1,496.6",0.373,"1,199.6","1,000.7",1378015.0,14.0,0.0
Maelo Ruiz,2574647.0,"salsa, merengue",67.0,artist,"1,492.3",1.042,"1,486.4","1,429.7",0.0,15.0,0.0
Mahmood,1547952.0,nan,58.0,artist,"1,491.4",0.261,"1,189.5",794.5,1538644.0,13.0,10.0
KeBlack,1882029.0,"pop urbaine, french r&b, french rap",69.0,artist,"1,490.0",1.142,"1,157.3",852.6,948042.0,15.0,1.0
Pol Granch,304323.0,nan,67.0,artist,"1,489.5",1.462,338.5,305.1,46627.0,10.0,1.0
FKA twigs,1444504.0,"art pop, alternative r&b",64.0,artist,"1,487.8",0.606,"1,025.4",771.9,4300737.0,16.0,9.0
Travie McCoy,493182.0,nan,60.0,artist,"1,486.6",0.451,"1,008.6",43.0,595917.0,15.0,2.0
Kelis,721065.0,nan,66.0,artist,"1,486.5",1.049,898.1,681.2,2233447.0,16.0,10.0
Szpaku,975717.0,nan,66.0,artist,"1,486.2",0.905,839.1,117.4,1547680.0,16.0,7.0
Sampha,869445.0,indie soul,65.0,artist,"1,485.6",0.457,497.6,489.9,1417705.0,16.0,10.0
DVBBS,1058043.0,"edm, big room",57.0,artist,"1,483.7",0.218,"1,255.2",99.0,210800.0,12.0,5.0
LL COOL J,1890351.0,"old school hip hop, east coast hip hop, rap",62.0,artist,"1,483.0",0.509,993.4,550.1,1682266.0,14.0,0.0
Chandler Moore,730268.0,"worship, gospel, christian",69.0,artist,"1,482.3",1.283,60.5,55.1,332145.0,9.0,0.0
Michael Giacchino,431485.0,soundtrack,64.0,artist,"1,480.1",0.57,"1,340.6","1,318.8",67698.0,15.0,0.0
Jovanotti,2747063.0,"italian singer-songwriter, italo dance",62.0,artist,"1,477.8",0.489,"1,203.9","1,048.6",240607.0,16.0,3.0
Anson Seabra,1104369.0,nan,60.0,artist,"1,477.6",0.338,"1,471.3","1,471.3",1088306.0,15.0,3.0
Cody Jinks,1161611.0,"red dirt, texas country, outlaw country, country",63.0,artist,"1,477.0",0.486,"1,474.0","1,466.8",875917.0,15.0,5.0
ZillaKami,612993.0,"trap metal, emo rap, horrorcore, rage rap, rap metal",62.0,artist,"1,476.1",0.473,395.7,316.4,551090.0,5.0,1.0
Kasabian,1871201.0,"britpop, indie, indie rock",60.0,artist,"1,474.9",0.361,"1,469.5","1,463.8",563815.0,16.0,6.0
Damas Gratis,2123235.0,"cumbia, cuarteto",62.0,artist,"1,474.7",0.497,"1,348.7",535.5,316666.0,13.0,1.0
Edward Maya,344985.0,nan,67.0,artist,"1,474.4",0.875,"1,387.8",110.1,945499.0,23.0,7.0
Chet Baker,1336601.0,"jazz, cool jazz, vocal jazz",65.0,artist,"1,473.5",0.75,"1,368.2","1,299.2",874329.0,17.0,4.0
Bakar,714531.0,nan,64.0,artist,"1,473.4",0.582,"1,426.2","1,041.4",439272.0,6.0,4.0
Veysel,982833.0,german hip hop,61.0,artist,"1,263.3",0.346,857.3,520.4,1082662.0,15.0,11.0
Nardo Wick,1616546.0,nan,62.0,artist,"1,472.0",0.41,"1,289.1",571.8,1716912.0,14.0,6.0
Franglish,1878086.0,"french r&b, pop urbaine, french rap",67.0,artist,"1,471.0",0.738,"1,025.0",551.7,321166.0,15.0,10.0
Herencia de Patrones,2694735.0,"corridos tumbados, corrido, corridos bélicos, sierreño, sad sierreño",64.0,artist,"1,468.6",0.767,"1,205.9",625.8,407968.0,13.0,2.0
Mandy Moore,795862.0,nan,62.0,artist,"1,468.5",0.533,"1,467.3",823.9,2686656.0,13.0,4.0
Corinne Bailey Rae,858680.0,nan,63.0,artist,"1,465.9",0.554,"1,446.5","1,446.5",855391.0,15.0,8.0
YouNotUs,78099.0,nan,59.0,artist,"1,207.1",0.265,653.9,50.7,73883.0,9.0,2.0
Deepend,62358.0,"tropical house, deep house",62.0,artist,"1,355.0",0.421,406.2,nan,44206.0,2.0,1.0
Tom Rosenthal,624451.0,nan,63.0,artist,"1,465.1",0.544,"1,390.5","1,332.9",424097.0,15.0,5.0
A R I Z O N A,5909117.0,"classical, opera, requiem, classical piano, chamber music",75.0,artist,"1,464.8",0.145,"1,229.5",972.2,234661.0,4.0,0.0
Vicentico,1727851.0,"argentine rock, latin rock, rock en español",61.0,artist,"1,463.5",0.394,"1,273.0",863.3,17571.0,11.0,1.0
Vidyasagar,4290790.0,"malayalam pop, mollywood, tamil dance, kollywood, tamil pop",68.0,artist,"1,463.3",1.432,"1,351.4",1.6,0.0,4.0,0.0
INTERWORLD,913988.0,"phonk, drift phonk, brazilian phonk",62.0,artist,"1,462.7",0.471,"1,455.5","1,371.0",441729.0,14.0,6.0
Frah Quintale,754949.0,indie,65.0,artist,"1,462.7",0.777,967.2,805.5,689967.0,14.0,0.0
Madcon,459862.0,norwegian hip hop,62.0,artist,"1,462.3",0.439,"1,331.9",611.9,529929.0,14.0,3.0
Mindless Self Indulgence,1630587.0,nan,71.0,artist,"1,462.3",1.494,"1,460.4","1,458.5",1284489.0,16.0,9.0
Super Yei,610965.0,reggaeton,63.0,artist,"1,462.1",0.603,"1,460.8",54.1,525334.0,14.0,2.0
ERNEST,340590.0,country,68.0,artist,"1,461.7",1.033,678.8,207.8,171228.0,1.0,0.0
Frank Miami,22250.0,"trap latino, trap",51.0,artist,"1,460.4",0.569,1.7,nan,0.0,13.0,0.0
HVME,79105.0,slap house,58.0,artist,"1,459.7",0.24,579.7,558.9,36379.0,7.0,3.0
Marcos & Belutti,5533668.0,"sertanejo, sertanejo universitário",63.0,artist,"1,459.1",0.571,"1,391.5",742.0,0.0,15.0,0.0
First Aid Kit,1261286.0,"indie folk, folk",60.0,artist,"1,456.5",0.34,"1,369.9","1,357.4",863834.0,15.0,12.0
TheFatRat,2037875.0,nan,64.0,artist,"1,456.2",0.487,"1,449.6",580.0,602750.0,15.0,10.0
Murillo e LT no Beat,504131.0,"trap funk, brazilian funk, funk consciente, brazilian trap",70.0,artist,"1,455.6",1.553,29.0,nan,0.0,7.0,1.0
Halestorm,1635883.0,nan,65.0,artist,"1,455.5",0.606,"1,440.5","1,410.8",328843.0,15.0,9.0
TJ Monterde,6137535.0,"opm, p-pop, harana, bisrock, kundiman, pinoy r&b",67.0,artist,"1,455.3",0.991,"1,440.5","1,267.5",2143859.0,14.0,0.0
Leony,200560.0,nan,63.0,artist,"1,454.5",0.482,424.0,322.2,34818.0,4.0,4.0
Matt Maltese,763024.0,nan,67.0,artist,"1,454.4",0.845,"1,452.6","1,429.4",1930293.0,16.0,4.0
The Magician,104674.0,nan,63.0,artist,"1,453.4",0.602,347.3,61.1,59275.0,4.0,3.0
Mohammed Rafi,10712600.0,"ghazal, hindi pop",70.0,artist,"1,453.1",1.315,810.3,488.2,1090138.0,8.0,0.0
Bill Evans,777390.0,"jazz, cool jazz, bebop, hard bop",62.0,artist,"1,453.0",0.565,"1,124.6",920.0,22096.0,4.0,2.0
Toni Braxton,4544616.0,r&b,65.0,artist,"1,452.9",0.723,"1,356.4","1,184.5",1149146.0,16.0,9.0
Bishop Briggs,965297.0,nan,61.0,artist,"1,451.2",0.428,"1,381.0","1,361.3",2046720.0,16.0,11.0
Anuradha Paudwal,7120777.0,"bhajan, marathi pop, devotional, ghazal",72.0,artist,"1,448.8",1.711,"1,086.4",306.6,93393.0,9.0,0.0
WWE,700866.0,nan,64.0,artist,"1,447.4",0.639,"1,444.7",3.6,434151.0,5.0,0.0
Parcels,1092234.0,indie soul,71.0,artist,"1,447.2",1.427,"1,373.8","1,308.9",342986.0,15.0,11.0
Grupo Arriesgado,1364642.0,"corrido, corridos bélicos, sad sierreño, corridos tumbados",67.0,artist,"1,446.3",0.995,"1,167.2","1,067.3",0.0,12.0,0.0
Too $hort,1674229.0,"hyphy, west coast hip hop, g-funk, old school hip hop, gangster rap",62.0,artist,"1,446.3",0.474,666.9,411.6,1027799.0,13.0,1.0
Silent Sanctuary,6691010.0,"opm, harana, pinoy alternative, pinoy rock, p-pop, kundiman",67.0,artist,"1,444.6",1.006,"1,441.0","1,362.5",1602961.0,15.0,0.0
El Bebeto,2791060.0,"banda, mariachi, ranchera, norteño, grupera",63.0,artist,"1,444.4",0.765,"1,202.5","1,193.0",37527.0,12.0,4.0
Pradeep Kumar,2323315.0,"tamil pop, kollywood",66.0,artist,"1,444.0",0.973,193.7,57.8,0.0,1.0,0.0
Sushin Shyam,2643166.0,"malayalam pop, mollywood, malayalam hip hop",64.0,artist,"1,206.3",0.717,967.5,57.7,159871.0,10.0,0.0
Donna Summer,2163936.0,"disco, hi-nrg",64.0,artist,"1,443.5",0.588,"1,280.3","1,214.2",1104040.0,17.0,8.0
Kenny G,1271441.0,"smooth jazz, christmas",64.0,artist,"1,443.0",0.579,"1,137.3",936.3,0.0,9.0,0.0
Frankie Valli,415808.0,nan,66.0,artist,"1,442.6",1.038,"1,423.5","1,420.5",2200661.0,5.0,1.0
Los Bunkers,1671317.0,"latin rock, rock en español, latin alternative",65.0,artist,"1,437.6",0.763,"1,427.8","1,401.2",45540.0,14.0,0.0
Blackstreet,1002175.0,new jack swing,63.0,artist,"1,437.6",0.574,"1,287.9",262.0,11610588.0,20.0,9.0
TrapLaudo,1362372.0,"brazilian funk, trap funk, funk consciente",69.0,artist,"1,437.3",1.272,297.6,nan,0.0,10.0,0.0
Gazzelle,1026165.0,indie,62.0,artist,"1,433.1",0.484,"1,340.5","1,164.8",591621.0,15.0,0.0
