artist,artist_id,followers,genres,popularity,type,rank,daily streams,peak daily,monthly listeners,total_page_views,total_songs_count,songs_with_duration_count
Wyclef Jean,7aBzpmFXB4WWpPl2F7RjBe,433310.0,nan,71.0,artist,"5,080.1",2.31,559.2,76.6,754423.0,14.0,6.0
Mon Laferte,4boI7bJtmB1L3b1cuL75Zr,10334850.0,latin alternative,77.0,artist,"5,078.0",4.18,"4,360.0","3,120.6",354838.0,14.0,10.0
Caloncho,2z3KntXLyEF5Lvz1kpdBoA,917956.0,"latin indie, mexican indie, latin alternative",61.0,artist,"1,275.7",0.436,"1,100.3",947.0,373563.0,16.0,4.0
Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,1011262.0,"edm, melodic bass",66.0,artist,"3,483.3",0.798,"2,586.0",4.8,947226.0,16.0,10.0
PNL,4AGwPDdh1y8hochNzHy5HC,170147.0,nan,52.0,artist,"5,068.8",2.031,"5,052.0","4,951.9",12505060.0,15.0,5.0
Julieta Venegas,2QWIScpFDNxmS6ZEMIUvgm,3336706.0,"latin pop, latin rock",74.0,artist,"5,063.8",2.631,"2,884.2","2,459.7",451417.0,10.0,7.0
Ludovico Einaudi,2uFUBdaVGtyMqckSeCl0Qj,4006044.0,"neoclassical, classical",78.0,artist,"5,053.6",2.105,"4,990.9","3,153.5",76022.0,17.0,8.0
Iggy Pop,33EUXrFKGjpUSGacqEHhU4,1789211.0,"proto-punk, glam rock",64.0,artist,"1,337.6",0.674,"1,140.0","1,083.4",1814424.0,21.0,10.0
Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,1602551.0,nan,61.0,artist,"1,832.5",0.402,"1,793.3","1,767.3",1837019.0,15.0,6.0
Nessa Barrett,7pwufEBGfggjoI8twqlsmQ,1722300.0,nan,68.0,artist,"1,830.3",1.1,"1,820.1","1,535.3",1810248.0,17.0,4.0
Badshah,0y59o4v8uw5crbN9M3JiL1,30749638.0,"bollywood, desi, hindi pop, desi hip hop, hindi hip hop, desi pop",74.0,artist,"5,030.4",2.707,"3,165.2",316.1,937776.0,12.0,4.0
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,9808519.0,"metal, heavy metal, rock, stoner rock, doom metal, hard rock",75.0,artist,"5,029.5",2.19,"5,029.5","5,025.9",6250469.0,16.0,8.0
Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,5575940.0,soft rock,73.0,artist,"5,027.1",2.331,"4,079.6","3,822.2",1217316.0,15.0,3.0
Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,36604767.0,"bhangra, punjabi pop, punjabi hip hop, desi, bollywood",76.0,artist,"5,026.8",3.768,"4,404.6","2,299.2",1817204.0,14.0,5.0
Sleepy Hallow,6EPlBSH2RSiettczlz7ihV,2549526.0,"brooklyn drill, new york drill",71.0,artist,"5,016.6",1.243,"4,217.6","2,659.3",1258994.0,11.0,4.0
Sheff G,1tG7s7S4sq2eFFW0QZyLbm,1232628.0,"brooklyn drill, new york drill, drill",64.0,artist,"2,047.6",0.586,"1,507.7",695.7,1314059.0,13.0,0.0
Soolking,0GgY7hjMoGDsX8ZDe2mwds,6220128.0,"french rap, pop urbaine, french r&b, moroccan pop",69.0,artist,"3,285.7",1.299,"2,491.2",867.2,2322840.0,16.0,6.0
Clinton Kane,7okSU80WTrn4LXlyXYbX3P,936675.0,nan,57.0,artist,"1,463.6",0.225,"1,172.7","1,171.9",1730570.0,15.0,1.0
The Doors,22WZ7M8sxp5THdruNY3gXt,8869123.0,"psychedelic rock, classic rock, acid rock",71.0,artist,"4,987.2",1.822,"4,759.2","4,757.7",6524168.0,17.0,11.0
Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,890040.0,country,67.0,artist,"4,973.0",0.926,"2,075.9","1,742.5",1351555.0,12.0,10.0
Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,6321745.0,"j-pop, anime, j-rock",78.0,artist,"4,967.6",4.615,"4,967.6","4,562.2",489083.0,8.0,0.0
Latto,3MdXrJWsbVzdn6fe5JYkSQ,2356168.0,nan,75.0,artist,"4,962.1",4.534,"1,489.5",919.1,2093990.0,12.0,2.0
James Blunt,7KMqksf0UMdyA0UCf4R3ux,3303236.0,nan,70.0,artist,"4,959.7",1.353,"4,108.4","4,073.5",2066568.0,17.0,7.0
PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,4784174.0,bedroom pop,78.0,artist,"4,956.6",3.935,"4,689.0","3,378.9",3826244.0,14.0,8.0
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,8040734.0,k-pop,80.0,artist,"4,947.5",6.96,"4,928.0","4,524.7",1697745.0,7.0,3.0
Papa Roach,4RddZ3iHvSpGV4dvATac9X,6113783.0,"nu metal, rap metal, alternative metal, rap rock, rock",72.0,artist,"4,940.1",1.45,"4,833.3","4,541.8",1657047.0,16.0,8.0
DJ Nelson,2ydZrTy8U3kOMOzx20s3dg,1268198.0,reggaeton,68.0,artist,"4,938.1",1.865,"1,547.7",800.4,54461.0,4.0,0.0
Yan Block,6TKygPpVT29oGUogu4J9Ec,1568703.0,nan,81.0,artist,"2,430.8",7.084,"1,482.8",584.8,254938.0,11.0,3.0
Topic,0u6GtibW46tFX7koQ6uNJZ,319318.0,nan,73.0,artist,"4,931.5",1.49,"2,337.6",39.2,313805.0,8.0,5.0
Isaiah Rashad,6aaMZ3fcfLv4tEbmY7bjRM,1606288.0,nan,65.0,artist,"2,173.8",0.717,"1,899.6",971.3,4694156.0,16.0,0.0
HUGEL,5PlfkPxwCpRRWQJBxCa0By,668477.0,"latin house, afro house, techengue",77.0,artist,"3,156.5",3.515,"2,107.0",197.9,312673.0,10.0,8.0
ATB,4XlNZW6HLomO8E7lkiZGIy,214.0,nan,12.0,artist,"1,456.0",0.462,"1,431.9",406.0,82913.0,12.0,6.0
Duster,5AyEXCtu3xnnsTGCo4RVZh,1269243.0,"slowcore, shoegaze",63.0,artist,"1,207.4",0.588,"1,207.4","1,206.2",411088.0,13.0,2.0
girl in red,3uwAm6vQy7kWPS2bciKWx9,8794530.0,bedroom pop,74.0,artist,"4,930.0",2.387,"4,917.8","4,857.0",5416171.0,20.0,18.0
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,5143949.0,nan,70.0,artist,"4,928.6",1.353,"4,035.7","3,944.1",5832755.0,16.0,10.0
Owl City,07QEuhtrNmmZ0zEcqE9SF6,2504955.0,nan,67.0,artist,"3,249.9",0.752,"3,111.6","2,129.7",4245664.0,18.0,8.0
Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,2084468.0,nan,72.0,artist,"4,920.0",1.552,"3,741.3","2,026.8",4740383.0,18.0,14.0
Kacey Musgraves,70kkdajctXSbqSMJbQO424,1615998.0,nan,72.0,artist,"4,888.9",1.892,"3,088.4","2,945.9",1986045.0,14.0,6.0
Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,6619377.0,nan,68.0,artist,"4,849.0",1.004,"3,086.3",808.0,10759961.0,20.0,11.0
Stormzy,2SrSdSvpminqmStGELCSNd,3182660.0,"grime, uk grime, uk drill",69.0,artist,"4,842.5",1.261,"2,749.1","1,614.0",5454251.0,13.0,6.0
Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,1998644.0,"german hip hop, turkish hip hop",69.0,artist,"4,824.9",1.148,"3,832.2","1,936.7",2692942.0,17.0,8.0
Key Glock,0RESbWvOMyua0yuyVrztJ5,2405803.0,nan,73.0,artist,"4,820.7",2.237,"3,686.7","3,661.3",947132.0,13.0,1.0
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,3343759.0,"southern hip hop, trap",71.0,artist,"4,157.4",1.759,"3,302.4","1,704.4",3976364.0,16.0,2.0
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,5050663.0,"country, classic country",70.0,artist,"4,806.4",1.364,"4,263.5","3,245.8",1377902.0,19.0,3.0
Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,1530150.0,nan,68.0,artist,"4,671.4",0.912,"4,355.7",673.4,6011309.0,17.0,7.0
Seeb,1L8qgCGQtaYlaETtq4Ih65,2767.0,"midwest emo, math rock",9.0,artist,"4,804.3",0.784,976.1,8.6,151670.0,4.0,4.0
Seafret,4Ly0KABsxlx4fNj63zJTrF,1092705.0,nan,65.0,artist,"2,083.4",0.668,"2,074.2","1,823.7",968884.0,15.0,10.0
Tinashe,0NIIxcxNHmOoyBx03SfTCD,3087356.0,alternative r&b,77.0,artist,"4,785.0",3.774,"2,242.3","1,019.1",3076045.0,15.0,4.0
Wham!,5lpH0xAS4fVfLkACg9DAuM,3153519.0,christmas,70.0,artist,"3,820.4",2.101,"3,819.3","3,818.0",9844382.0,21.0,18.0
George Michael,19ra5tSw0tWufvUp8GotLo,5677216.0,nan,72.0,artist,"4,783.1",1.915,"4,719.5","4,149.5",7048939.0,10.0,5.0
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,3811784.0,"soul, motown, classic soul, jazz blues",68.0,artist,"3,686.1",1.2,"3,585.6","3,354.8",1779835.0,15.0,5.0
Lazza,0jdNdfi4vAuVi7a6cPDFBM,2741186.0,italian trap,72.0,artist,"4,779.3",1.964,"2,860.2","1,564.2",1955279.0,14.0,4.0
Geolier,27LlKWxS3KXW7RRAxN5S8s,3379096.0,"canzone napoletana, neomelodico, italian trap",72.0,artist,"4,763.0",2.172,"2,568.9",977.8,1768735.0,15.0,1.0
Pentatonix,26AHtbjWKiwYzsoGoUZq53,3966593.0,christmas,67.0,artist,"4,760.9",0.79,"4,738.5","4,190.3",1415361.0,15.0,4.0
Natalia Lafourcade,1hcdI2N1023RvSwLzTtdsp,5373080.0,"latin folk, bolero, latin indie, latin alternative, latin folklore",72.0,artist,"4,759.7",2.024,"3,341.3","2,344.6",852074.0,14.0,8.0
Christina Perri,7H55rcKCfwqkyDFH9wpKM6,4314508.0,soft pop,72.0,artist,"4,758.7",2.04,"4,488.5","4,292.4",4113908.0,13.0,5.0
Mithoon,09UmIX92EUH9hAK4bxvHx6,11065051.0,"bollywood, hindi pop, desi",76.0,artist,"4,757.4",4.383,"2,135.5",39.6,201567.0,9.0,0.0
Luccas Carlos,5WFFFHVqeVk5tLuYh2KjQy,949038.0,"brazilian hip hop, brazilian pop, brazilian trap",66.0,artist,"1,527.2",0.844,283.4,60.9,175575.0,12.0,1.0
Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,3821256.0,"hip hop, rap",70.0,artist,"4,749.2",1.366,"3,359.7","2,665.9",11172550.0,20.0,5.0
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,5095058.0,baroque pop,70.0,artist,"4,746.3",1.431,"4,737.4","4,698.6",3639256.0,16.0,4.0
Evanescence,5nGIFgo0shDenQYSE0Sn7c,6204253.0,alternative metal,76.0,artist,"4,741.5",2.724,"4,740.0","4,735.6",4535843.0,17.0,10.0
Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,3658015.0,nan,71.0,artist,"4,735.4",1.644,"3,139.9","1,993.4",3820771.0,15.0,10.0
Enya,6uothxMWeLWIhsGeF7cyo4,2599119.0,"new age, celtic",73.0,artist,"4,725.7",2.328,"3,955.3","3,923.8",901928.0,15.0,6.0
LX,5BuWpYnKO5UvKRsppHME2o,89.0,nan,1.0,artist,"1,583.1",0.386,661.5,113.9,700147.0,6.0,0.0
The Black Keys,7mnBLXK823vNxN3UWB7Gfz,4139885.0,"blues rock, garage rock, modern blues, rock",69.0,artist,"4,716.1",1.143,"4,715.9","4,694.4",2470097.0,16.0,6.0
Elevation Worship,3YCKuqpv9nCsIhJ2v8SMix,5116202.0,"worship, christian, ccm, gospel, pop worship",75.0,artist,"4,700.0",2.962,"4,622.6","2,456.3",4405831.0,20.0,0.0
YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,9553401.0,"j-pop, anime",72.0,artist,"4,692.7",1.88,"4,690.6","4,628.1",725044.0,3.0,0.0
Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,4893674.0,country,69.0,artist,"4,677.7",1.264,"4,364.5","3,739.6",662486.0,15.0,5.0
aespa,6YVMFz59CuY7ngCxTxjpxE,9814389.0,k-pop,76.0,artist,"4,668.7",3.118,"4,649.8","4,555.0",987635.0,6.0,4.0
El Fantasma,0my6Pg4I28dVcZLSpAkqhv,6449952.0,"corrido, banda, norteño, corridos bélicos, sierreño, música mexicana, ranchera",69.0,artist,"4,666.7",1.417,"4,420.2","3,151.9",35154.0,10.0,1.0
Milky Chance,1hzfo8twXdOegF3xireCYs,2075244.0,nan,70.0,artist,"4,664.9",1.18,"4,655.3","4,360.3",2539479.0,16.0,4.0
Van Morrison,44NX2ffIYHr6D4n7RaZF7A,3604661.0,nan,70.0,artist,"4,656.5",1.274,"4,387.0","4,288.3",2775366.0,20.0,8.0
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,3371564.0,nan,72.0,artist,"4,655.3",1.604,"4,277.6","4,174.7",1142496.0,17.0,9.0
Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,5896461.0,"southern rock, classic rock, rock",73.0,artist,"4,649.6",1.626,"4,635.8","4,604.8",5549130.0,19.0,8.0
Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,9162792.0,"brazilian rock, mpb, brazilian pop",74.0,artist,"4,649.4",2.655,"4,583.4","4,419.9",54358.0,15.0,0.0
Jeremy Zucker,3gIRvgZssIb9aiirIg0nI3,2360123.0,nan,65.0,artist,"4,648.7",0.726,"4,319.6","2,657.7",3002993.0,17.0,1.0
Dei V,2YRyPiW98bpkARAS4B3OQP,2334520.0,"trap latino, urbano latino",79.0,artist,"4,629.1",4.783,"1,753.3",815.0,98145.0,5.0,0.0
YOVNGCHIMI,4aSlfXDn9R60UlbZEboBUy,1596184.0,"trap latino, urbano latino",68.0,artist,"1,986.5",1.225,609.6,32.4,148984.0,5.0,0.0
Omar Courtz,3E12tRURRvPfHz0hAMCFYc,1928816.0,nan,82.0,artist,"3,793.9",8.359,"1,944.5",668.1,258562.0,8.0,1.0
JVKE,164Uj4eKjl6zTBKfJLFKKK,5841798.0,nan,75.0,artist,"4,605.2",2.695,"3,711.2","3,264.0",1324634.0,13.0,0.0
Diego & Victor Hugo,3k68C6mNMJL6OaAdWeW2ZF,3868594.0,"sertanejo, sertanejo universitário, arrocha, piseiro, agronejo",76.0,artist,"3,835.5",3.255,"3,400.8","1,808.8",0.0,15.0,2.0
Louis Armstrong,19eLuQmk9aCobbVDHc6eek,3237781.0,"jazz, swing music, big band, vocal jazz, jazz blues",69.0,artist,"3,383.0",1.307,"2,562.8","2,191.9",7417028.0,21.0,6.0
Seal,5GtMEZEeFFsuHY8ad4kOxv,2084662.0,nan,64.0,artist,"1,410.2",0.591,"1,357.3","1,329.4",8241957.0,3.0,0.0
Roop Kumar Rathod,03SZmfKAgYRQKUwy0EoJUa,4720211.0,"bollywood, sufi, hindi pop, desi",68.0,artist,"1,589.6",1.44,418.5,368.9,1222520.0,8.0,0.0
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,2262625.0,dance pop,70.0,artist,"3,763.4",1.22,"3,327.6","2,973.0",1056019.0,15.0,7.0
Dean Martin,49e4v89VmlDcFCMyDv9wQ9,1956452.0,"christmas, adult standards, big band, swing music",69.0,artist,"4,578.5",2.495,"4,547.8","4,512.6",6940648.0,19.0,3.0
Craig David,2JyWXPbkqI5ZJa3gwqVa0c,983302.0,nan,63.0,artist,"2,036.7",0.575,"1,697.0","1,182.2",1136540.0,18.0,7.0
Zoe Wees,03d2mJXSMtuPI0nIvLnhoS,581319.0,nan,63.0,artist,"1,441.6",0.489,"1,017.3",965.3,488547.0,10.0,5.0
Nimo,2EBLZoR071bKhHfe4TNKPi,6266.0,nan,33.0,artist,"3,141.4",1.065,"1,788.1",760.7,2560542.0,14.0,0.0
Niska,7CUFPNi1TU8RowpnFRSsZV,6313867.0,"french rap, pop urbaine, french r&b",72.0,artist,"4,563.2",1.823,"2,564.6","1,601.4",3650719.0,16.0,6.0
Kid Ink,6KZDXtSj0SzGOV705nNeh3,2967803.0,nan,67.0,artist,"4,553.8",1.058,"2,740.8",711.2,3897761.0,15.0,6.0
Los Bukis,16kOCiqZ1auY4sokSeZuKf,5492710.0,"grupera, ranchera",75.0,artist,"4,545.0",3.198,"4,253.2","4,250.9",50124.0,16.0,11.0
George Strait,5vngPClqofybhPERIqQMYd,5173284.0,"country, classic country, traditional country, honky tonk",73.0,artist,"4,543.3",2.179,"4,396.3","4,304.9",845008.0,15.0,3.0
Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,1643463.0,nan,67.0,artist,"4,541.6",1.97,"1,609.7","1,056.1",424366.0,12.0,6.0
Jaden,0xOeVMOz2fVg5BJY3N6akT,1943751.0,nan,64.0,artist,"4,541.6",0.875,"2,538.5","1,861.2",6318582.0,16.0,11.0
Capo Plaza,5SulO4l40qDuV9zUGLZx7n,4213689.0,"italian trap, trap",73.0,artist,"4,531.4",1.871,"2,502.5","1,498.4",2812891.0,13.0,6.0
Sade,0KdYhahrgZylBoBwA2DNIa,1265.0,"mariachi, música mexicana",22.0,artist,"4,523.8",4.214,"4,523.8","4,486.1",3749266.0,11.0,8.0
Yo Yo Honey Singh,7uIbLdzzSEqnX0Pkrb56cR,36517268.0,"bollywood, hindi hip hop, desi, hindi pop, punjabi pop, punjabi hip hop",77.0,artist,"4,514.2",4.193,"3,480.7","1,874.7",2477014.0,13.0,1.0
Keane,53A0W3U0s8diEn9RhXQhVz,3930970.0,nan,74.0,artist,"4,503.4",2.121,"4,503.4","4,447.7",1743586.0,15.0,7.0
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,3175893.0,east coast hip hop,71.0,artist,"4,495.0",1.47,"1,783.6",677.1,3964971.0,16.0,4.0
Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,6584961.0,"blues, blues rock, classic rock",71.0,artist,"4,489.8",1.708,"4,209.8","3,720.1",2624357.0,16.0,7.0
Adam Levine,4bYPcJP5jwMhSivRcqie2n,1064398.0,nan,72.0,artist,"4,485.6",2.221,583.8,566.8,662491.0,10.0,3.0
Stromae,5j4HeCoUlzhfWtjAfM1acR,3867642.0,french pop,73.0,artist,"4,483.4",2.28,"3,910.1","3,499.0",14516521.0,13.0,5.0
Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,2476817.0,"country, pop country",65.0,artist,"4,481.8",0.705,"4,226.3","4,226.3",1519306.0,16.0,7.0
Carlos Rivera,39yVoqm6sYFvvqF1RciUVf,4984716.0,latin pop,70.0,artist,"4,477.2",1.262,"3,524.1","2,577.2",219886.0,14.0,0.0
David Bisbal,5gOJTI4TusSENizxhcG7jB,4816576.0,"latin pop, villancicos",69.0,artist,"3,920.6",1.369,"2,659.5","1,684.5",64153.0,13.0,2.0
Jeezy,4yBK75WVCQXej1p04GWqxH,2576559.0,"southern hip hop, crunk, rap, gangster rap",72.0,artist,"4,474.3",1.748,"2,262.1",734.7,3822942.0,17.0,5.0
Rise Against,6Wr3hh341P84m3EI8qdn9O,2941781.0,"punk, hardcore punk",69.0,artist,"4,467.7",1.154,"4,462.4","4,458.6",1174212.0,15.0,4.0
Birdy,2WX2uTcsvV5OnS0inACecP,3738021.0,nan,69.0,artist,"4,462.3",1.237,"4,000.2","3,715.4",2489349.0,16.0,11.0
Ray Dalton,4e0nWw2r4BoQSKPQ2zpU13,128862.0,nan,70.0,artist,"4,462.1",1.436,361.1,238.6,29952.0,10.0,6.0
Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,2977315.0,"country, classic country",71.0,artist,"4,453.3",1.557,"3,640.0","2,654.7",8771526.0,14.0,7.0
Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4,3216777.0,"country, classic country",70.0,artist,"2,656.0",1.358,"2,037.4","1,654.9",2404833.0,18.0,6.0
Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,5903325.0,"folk rock, folk",69.0,artist,"4,449.7",1.164,"4,449.7","4,448.2",12295837.0,19.0,11.0
SAINt JHN,0H39MdGGX6dbnnQPt6NQkZ,1155359.0,nan,65.0,artist,"4,020.7",0.591,"3,767.3",969.7,4112099.0,20.0,14.0
Don Diablo,1l2ekx5skC4gJH8djERwh1,1845648.0,"future house, edm",65.0,artist,"2,760.0",0.577,"1,696.2",509.6,298855.0,13.0,6.0
Imanbek,5rGrDvrLOV2VV8SCFVGWlj,277661.0,slap house,66.0,artist,"4,438.4",0.765,"1,342.2",2.3,15814.0,4.0,3.0
VIZE,09agIJMxCD2k87ys9Al0f0,220546.0,slap house,61.0,artist,"2,529.0",0.332,"1,220.7",5.3,86664.0,7.0,6.0
The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,3515854.0,nan,76.0,artist,"4,437.4",3.778,"4,437.4","4,430.1",2950741.0,15.0,3.0
Mainstreet,25XJqeReVV38w0tR04GGBd,1156240.0,"brazilian trap, trap funk, trap, brazilian hip hop",71.0,artist,"4,434.5",1.911,46.4,nan,58631.0,5.0,0.0
Bob Seger,485uL27bPomh29R4JmQehQ,2888154.0,classic rock,68.0,artist,"2,142.8",1.057,"2,095.5","2,090.5",2117089.0,18.0,7.0
Ricardo Montaner,4uoz4FUMvpeyGClFTTDBsD,6870655.0,latin pop,68.0,artist,"2,714.1",1.181,"2,247.8","1,981.9",50709.0,15.0,5.0
Robbie Williams,2HcwFjNelS49kFbfvMxQYw,3320450.0,nan,72.0,artist,"4,422.1",1.624,"4,346.1","3,830.4",1676876.0,15.0,10.0
keshi,3pc0bOVB5whxmD50W79wwO,4231592.0,nan,74.0,artist,"4,419.4",2.264,"4,193.1","4,154.8",2011890.0,14.0,9.0
Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,2012499.0,"soul, classic soul, motown",72.0,artist,"4,403.1",1.901,"4,217.3","3,350.5",2123910.0,14.0,7.0
Sido,1Yk912s46hRDu0aEvLG8WO,3346.0,nan,13.0,artist,"4,401.1",1.418,"2,867.3","1,645.2",2597732.0,10.0,0.0
Bushido,3c96G4d2lUOxhomM2mby5S,1241811.0,german hip hop,63.0,artist,"1,937.6",0.509,"1,728.8","1,013.5",2242613.0,8.0,0.0
Rudimental,4WN5naL3ofxrVBgFpguzKo,1410688.0,nan,68.0,artist,"4,371.6",0.834,"3,682.7",32.7,1188847.0,14.0,1.0
Elderbrook,2vf4pRsEY6LpL5tKmqWb64,529259.0,nan,67.0,artist,"1,959.4",0.805,"1,161.9",609.9,205963.0,12.0,9.0
Scorpions,27T030eWyCQRmDyuvr1kxY,8625730.0,"hard rock, glam metal, rock",73.0,artist,"4,371.3",2.287,"4,370.0","4,331.0",2199211.0,15.0,7.0
Chimbala,4VVEpEhC8NcR7AqNEds42U,683030.0,dembow,64.0,artist,"1,362.1",0.658,522.8,397.0,83404.0,12.0,1.0
Van Halen,2cnMpRsOVqtPMfq7YiFE6K,6861300.0,"glam metal, classic rock, rock, hard rock",71.0,artist,"4,349.4",1.367,"4,349.4","4,348.6",1384841.0,16.0,5.0
Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,6127818.0,country,69.0,artist,"4,347.9",1.186,"3,530.5","3,314.0",3834687.0,15.0,8.0
Marracash,5AZuEF0feCXMkUCwQiQlW7,2934543.0,italian trap,73.0,artist,"4,345.5",2.264,"2,741.1","1,244.1",4231703.0,18.0,8.0
Sam Feldt,20gsENnposVs2I4rQ5kvrf,803041.0,tropical house,65.0,artist,"4,343.3",0.623,"3,190.6",103.2,341510.0,13.0,3.0
Janieck,1bZDq4po4dMIpN74Zendm0,51217.0,nan,60.0,artist,"1,465.2",0.355,167.8,81.2,102483.0,9.0,3.0
Vulgo FK,27azwwkxutWL1BWMkgNIh0,1550788.0,"brazilian trap, trap funk, trap, brazilian hip hop, brazilian funk",72.0,artist,"2,521.3",2.014,"1,163.3",3.4,43659.0,8.0,0.0
Veigh,4YqwRbMLqGHRHLS1w2ZKse,6345289.0,"brazilian trap, trap funk, trap, brazilian hip hop",77.0,artist,"4,336.6",3.815,"2,358.4",19.3,206830.0,19.0,0.0
Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,6334978.0,"pagode, samba",75.0,artist,"4,333.2",2.896,"2,994.7","2,180.1",0.0,9.0,0.0
Sid Sriram,7qjJw7ZM2ekDSahLXPjIlN,19915083.0,"tollywood, telugu pop, tamil pop, kollywood",76.0,artist,"4,331.1",3.784,"1,966.9",671.9,398437.0,13.0,0.0
Alan Jackson,4mxWe1mtYIYfP040G38yvS,3384075.0,"country, christian country, classic country",73.0,artist,"4,328.1",1.947,"4,021.0","3,554.2",968946.0,15.0,6.0
Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,2344824.0,"country, acoustic country",73.0,artist,"4,314.6",2.213,"4,003.8","3,969.1",379927.0,15.0,9.0
Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,17049822.0,"tamil pop, kollywood, tamil dance, tamil hip hop",74.0,artist,"4,305.6",2.902,"3,663.7",284.5,228971.0,15.0,1.0
Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,5164138.0,"alternative metal, post-grunge, rock, hard rock",71.0,artist,"4,290.3",1.527,"4,222.4","4,139.8",1384776.0,17.0,10.0
AURORA,1WgXqy2Dd70QQOU7Ay074N,4711083.0,"norwegian pop, art pop",73.0,artist,"4,282.7",1.848,"3,405.7","3,254.4",3360287.0,13.0,10.0
Leon Bridges,3qnGvpP8Yth1AqSBMqON5x,1931393.0,retro soul,73.0,artist,"4,273.4",1.913,"2,759.6","2,532.7",1767947.0,12.0,10.0
Khruangbin,2mVVjNmdjXZZDvhgQWiakk,2190128.0,neo-psychedelic,70.0,artist,"2,712.0",1.18,"2,548.4","1,757.6",532267.0,15.0,13.0
DeJ Loaf,7kFfY4UjNdNyaeUgLIEbIF,2053706.0,nan,64.0,artist,"1,923.1",0.607,"1,135.2",409.2,4465770.0,11.0,5.0
The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,6098627.0,"alternative rock, rock",74.0,artist,"4,268.8",2.488,"4,268.8","4,268.0",6487502.0,16.0,3.0
Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,1670997.0,nan,69.0,artist,"4,260.3",1.19,"3,160.5","3,113.9",1833324.0,14.0,12.0
Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,5565668.0,"french r&b, pop urbaine",71.0,artist,"4,257.7",2.077,"3,885.1","2,757.3",1810216.0,14.0,8.0
WILLOW,6f3he2xOHHHSZ0JVhTRIVj,60648.0,"swedish pop, christmas",42.0,artist,"4,257.6",0.95,"2,707.8","2,167.7",4719431.0,12.0,7.0
Gazo,5gqmbbfjcikQBzPB5Hv13I,4278051.0,"french rap, french r&b, pop urbaine, drill",72.0,artist,"4,252.9",1.908,"2,238.4","1,195.4",742695.0,12.0,3.0
Hillsong UNITED,74cb3MG0x0BOnYNW1uXYnM,4249340.0,"worship, christian, ccm, pop worship, gospel",69.0,artist,"4,251.3",1.357,"4,046.2",836.4,3111530.0,16.0,3.0
Fred again..,4oLeXFyACqeem2VImYeBFe,2229071.0,"stutter house, house",78.0,artist,"4,251.2",3.389,"3,840.7",835.8,574475.0,15.0,7.0
Darshan Raval,2GoeZ0qOTt6kjsWW4eA6LS,26523343.0,"gujarati garba, hindi pop, gujarati pop, bollywood, desi pop, desi",72.0,artist,"4,248.0",1.803,"3,381.3","2,363.7",357858.0,11.0,3.0
Dilsinho,4NUePmzDvCYqilXBFa91Hg,4606662.0,"pagode, samba, sertanejo, piseiro",69.0,artist,"4,242.6",1.154,"3,124.4","1,745.1",0.0,10.0,1.0
